
---------- Begin Simulation Statistics ----------
simSeconds                                   0.024629                       # Number of seconds simulated (Second)
simTicks                                  24629078474                       # Number of ticks simulated (Tick)
finalTick                                 24629078474                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1963.87                       # Real time elapsed on the host (Second)
hostTickRate                                 12541077                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     811852                       # Number of bytes of host memory used (Byte)
simInsts                                    215356394                       # Number of instructions simulated (Count)
simOps                                      375926604                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   109659                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     191421                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           286                       # Clock period in ticks (Tick)
system.cpu.numCycles                         86115682                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.399875                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.500780                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       378742934                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      232                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      377814226                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  63074                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              2816551                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           5150276                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 103                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            86015829                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               4.392380                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.540320                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdDotProd            0      0.00%     88.38% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Matrix            0      0.00%     88.38% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixMov            0      0.00%     88.38% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MatrixOP            0      0.00%     88.38% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemRead     29760390      7.92%     96.30% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::MemWrite     13459729      3.58%     99.88% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead       297113      0.08%     99.96% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite       164365      0.04%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Add            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cmp            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16DotProd            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MatMultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Mult            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Bf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::System            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total    375926604                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl     49411037                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl     49116453                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       294499                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl     48758007                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl       652945                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       293681                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       293676                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls          293681                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns        587357                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data       38771951                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total          38771951                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data      38771951                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total         38771951                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data      4232510                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total         4232510                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data      4232510                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total        4232510                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data  20207035992                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total  20207035992                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data  20207035992                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total  20207035992                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data     43004461                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total      43004461                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data     43004461                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total     43004461                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.098420                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.098420                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.098420                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.098420                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data  4774.244123                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total  4774.244123                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data  4774.244123                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total  4774.244123                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks      1232197                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total           1232197                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data      3061602                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total       3061602                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data      3061602                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total      3061602                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data      1170908                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total      1170908                       # number of demand (read+write) MSHR misses (Count)
